# Simulation 2 (Up to date)
# 515 data points written for 54 variables.
#
# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
0,0,0,11.48,0,11.48,0,0,0,0,0,0,28.61,-80.6,9.7922,90,0,0,0,455.55,59.961,0.062462,0.0015335,NaN,663.78,NaN,0.0060252,130300,9.6908,0,0.58647,0,0.46547,9.9146e-4,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,66.04,34.253,90,0,NaN,15,1013.2,340.39,0.01,0.0022328
0.01,0.0018833,0.1148,97.441,0.1148,97.441,0,0,0,0,0,0,28.61,-80.6,9.7922,86.808,0,0,0,455.55,59.961,0.062462,0.0015335,NaN,663.78,NaN,0.0060573,130996,48.85,2.1969e-6,0.58585,2.4632e-4,0.46485,9.9147e-4,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4699e-5,66.04,34.253,90,0,NaN,15,1013.2,340.39,0.01,0.0026135
0.02,0.021639,1.0895,171.45,1.0895,171.45,0,0,0,0,0,0,28.61,-80.6,9.7922,62.199,0,0,0,455.38,59.791,0.062454,0.0015335,NaN,663.7,NaN,0.0068629,148417,82.537,0.0013431,0.57176,0.11731,0.45076,9.9186e-4,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.395e-4,66.04,34.253,90,0,NaN,15,1013.2,340.39,0.01,0.0030745
# Event LIFTOFF occurred at t=0.03 seconds
0.03,0.085523,2.8051,232.43,2.8051,232.43,0,0,0,0,0,0,28.61,-80.6,9.7922,36.481,0,0,0,455.05,59.461,0.062439,0.0015335,NaN,663.54,NaN,0.010249,221644,110.24,0.012497,0.53059,0.48942,0.40958,9.9403e-4,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5915e-4,66.04,34.253,90,0,NaN,15,1013.2,340.39,0.01,0.003423
0.04,0.21571,5.1313,272.76,5.1313,272.76,0,0,0,0,0,0,28.61,-80.6,9.7922,22.084,0,0,0,454.56,58.972,0.062416,0.0015334,NaN,663.31,NaN,0.016268,351816,128.48,0.03988,0.4898,0.61989,0.36877,10e-4,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5698e-4,66.04,34.253,90,0,NaN,15,1013.2,340.39,0.01,0.0035692
0.05,0.42884,7.8617,297.27,7.8617,297.27,0,0,0,0,0,0,28.61,-80.6,9.7922,14.885,0,0,0,453.93,58.345,0.062386,0.0015334,NaN,663.02,NaN,0.023898,516818,139.47,0.082268,0.46035,0.59258,0.33927,0.0010115,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010066,66.04,34.253,90,0,NaN,14.999,1013.2,340.39,0.01,0.0037099
0.06,0.73558,10.838,311.34,10.838,311.34,0,0,0,0,0,0,28.61,-80.6,9.7922,10.934,0,0,0,453.23,57.642,0.062352,0.0015333,NaN,662.68,NaN,0.032428,701281,145.54,0.13623,0.43946,0.53292,0.3183,0.0010294,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013876,66.04,34.253,90,0,NaN,14.999,1013.2,340.39,0.009227,0.0038767
0.069227,1.1072,13.711,317.1,13.711,317.1,0,0,0,0,0,0,28.61,-80.6,9.7922,8.6972,0,0,0,452.51,56.926,0.062318,0.0015332,NaN,662.34,NaN,0.04075,881237,147.97,0.19823,0.42511,0.49109,0.30384,0.0010523,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017555,66.04,34.253,90,0,NaN,14.998,1013.2,340.39,0.0072932,0.0040299
0.07652,1.4629,16.024,319.49,16.024,319.49,0,0,0,0,0,0,28.61,-80.6,9.7922,7.4675,0,0,0,451.88,56.291,0.062288,0.0015332,NaN,662.04,NaN,0.047479,1026751,149.01,0.25599,0.41607,0.46717,0.2947,0.0010745,0.12029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020517,66.04,34.253,90,0,NaN,14.997,1013.2,340.39,0.0062405,0.0041606
0.082761,1.8114,18.019,319.79,18.019,319.79,0,0,0,0,0,0,28.61,-80.6,9.7922,6.6566,0,0,0,451.35,55.766,0.062263,0.0015331,NaN,661.79,NaN,0.053297,1152546,149.1,0.31159,0.40953,0.45129,0.28806,0.0010965,0.12037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023071,66.04,34.253,90,0,NaN,14.996,1013.2,340.39,0.0055496,0.0042865
0.08831,2.1557,19.795,319.04,19.795,319.04,0,0,0,0,0,0,28.61,-80.6,9.7922,6.0704,0,0,0,450.9,55.308,0.062241,0.001533,NaN,661.57,NaN,0.058484,1264702,148.66,0.36565,0.40445,0.43981,0.28288,0.0011183,0.12044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025345,66.04,34.253,90,0,NaN,14.996,1013.2,340.39,0.0050517,0.0044725
0.093362,2.4971,21.408,318.33,21.408,318.33,0,0,0,0,0,0,28.61,-80.6,9.7922,5.6215,0,0,0,450.49,54.896,0.062221,0.001533,NaN,661.37,NaN,0.063198,1366637,148.25,0.41845,0.40032,0.43104,0.27866,0.0011398,0.12052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002741,66.04,34.253,90,0,NaN,14.995,1013.2,340.39,0.0046711,0.0047301
0.098033,2.8366,22.896,317.66,22.896,317.66,0,0,0,0,0,0,28.61,-80.6,9.7922,5.263,0,0,0,450.11,54.519,0.062203,0.001533,NaN,661.19,NaN,0.06755,1460738,147.87,0.4703,0.39687,0.42404,0.27511,0.0011612,0.12059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029315,66.04,34.253,90,0,NaN,14.994,1013.1,340.39,0.0043675,0.0050351
0.1024,3.1746,24.284,317.02,24.284,317.02,0,0,0,0,0,0,28.61,-80.6,9.7922,4.9647,0,0,0,449.76,54.168,0.062186,0.0015329,NaN,661.02,NaN,0.071613,1548568,147.52,0.52135,0.3939,0.41825,0.27205,0.0011825,0.12067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031093,66.04,34.253,90,0,NaN,14.994,1013.1,340.39,0.0041179,0.0052993
# Event LAUNCHROD occurred at t=0.10652 seconds
0.10652,3.5115,25.591,316.41,25.591,316.42,0,0,0,0,0,3.1299,28.61,-80.6,9.7922,4.711,0,0,0,449.43,53.839,0.06217,0.0015329,703.7,660.86,0.64871,0.075436,1631233,147.08,0.57173,0.39131,0.41336,0.26937,0.0012037,0.12074,1.016,0.6588,2.3279e-4,0,0,0,0,0,0.0032765,66.04,34.253,90,0,NaN,14.993,1013.1,340.38,0.0061768,0.0057366
0.1127,4.0499,27.545,314.09,27.545,314.11,-1.9957e-4,0,1.9957e-4,-180,0.01987,3.2985,28.61,-80.6,9.7922,4.3339,0,0.0010024,3.5684e-7,449.03,53.44,0.062151,0.0015329,705.42,660.67,0.67755,0.081155,1754875,145.75,0.65084,0.38775,0.40658,0.26566,0.0012375,0.12086,0.92601,0.62727,-1.2434e-4,0,0,0,0,1.6298e-5,0.0035267,66.04,34.253,89.999,-0.018369,NaN,14.992,1013.1,340.38,0.0092652,0.0059597
0.12196,4.9314,30.451,309.09,30.451,309.11,-0.0012787,0,0.0012787,-180,0.051457,3.509,28.61,-80.6,9.7922,3.8535,0,0.0026853,-2.5877e-7,448.44,52.855,0.062122,0.0015328,707.65,660.39,0.71568,0.089665,1938851,143.28,0.77788,0.38305,0.39809,0.26071,0.0012924,0.12105,0.8136,0.58258,-4.6026e-4,0,0,0,0,9.581e-5,0.0038988,66.04,34.253,89.993,-0.0058919,NaN,14.99,1013.1,340.38,0.013898,0.006309
0.13586,6.4177,34.738,301.51,34.738,301.54,-0.0047628,-8.7834e-9,0.0047628,-180,0.10183,3.7161,28.61,-80.6,9.7922,3.2714,0,0.0055886,1.0336e-6,447.58,51.988,0.06208,0.0015327,710.45,659.97,0.76437,0.10223,2210366,139.66,0.98567,0.37715,0.3881,0.25441,0.0013837,0.12136,0.68065,0.51971,2.2471e-4,0,0,0,0,3.1928e-4,0.0044477,66.04,34.253,89.972,-0.0060413,NaN,14.987,1013,340.38,0.020847,0.0064809
0.15671,9.0081,41.005,292.96,41.006,292.98,-0.014405,-5.6236e-8,0.014405,-180,0.18033,3.7881,28.61,-80.6,9.7922,2.6216,0,0.010697,1.1473e-7,446.29,50.697,0.062017,0.0015326,713.69,659.34,0.82297,0.12061,2607591,135.83,1.352,0.37529,0.3825,0.25186,0.0015396,0.12189,0.53651,0.4409,-4.8392e-5,0,0,0,0,8.4037e-4,0.0052502,66.04,34.253,89.912,-0.0034946,NaN,14.982,1012.9,340.38,0.03127,0.006631
0.18798,13.684,50.14,283.05,50.14,283.07,-0.038849,-2.7657e-7,0.038849,-180,0.29338,3.2981,28.61,-80.6,9.7922,1.9312,0,0.019779,-3.036e-6,444.45,48.863,0.061926,0.0015324,717.29,658.43,0.89113,0.14742,3186860,131.88,2.0083,0.37632,0.38036,0.25168,0.0018152,0.12283,0.3883,0.34365,3.3953e-4,0,0,0,0,0.0019233,0.0064197,66.04,34.253,89.741,0.0026944,NaN,14.973,1012.8,340.37,0.036079,0.006761
0.22405,20.223,60.342,272.46,60.343,272.46,-0.079335,1.7642e-7,0.079335,180,0.37576,0.91963,28.61,-80.6,9.7922,1.1199,0,0.030793,-5.5933e-6,442.22,46.627,0.061815,0.0015321,721.71,657.33,0.97489,0.17737,3833673,127.46,2.8972,0.37772,0.37913,0.25144,0.0021931,0.12409,0.22046,0.21178,-3.4482e-4,0,0,0,0,0.0032203,0.0077261,66.04,34.253,89.412,0.0074342,NaN,14.96,1012.5,340.36,0.040379,0.0069063
0.26443,28.945,71.327,260.21,71.327,260.23,-0.12756,3.336e-6,0.12756,180,0.31982,3.7765,28.61,-80.6,9.7922,0.30252,-5.1881e-9,0.038976,1.0262e-5,439.73,44.14,0.06169,0.0015319,726.39,656.08,1.0647,0.20963,4.53e6,122.23,4.0511,0.37952,0.37963,0.25112,0.002686,0.12571,0.058286,0.057896,-3.7982e-4,0,0,0,0,0.0036936,0.0091324,66.04,34.253,88.897,2.8469e-4,NaN,14.943,1012.2,340.35,0.05,0.0070625
0.31443,41.709,84.264,243.57,84.264,243.81,-0.1544,4.0103e-6,0.1544,180,0.050554,10.652,28.61,-80.6,9.7921,0.40698,9.5828e-9,-0.036195,2.0787e-6,436.79,41.201,0.061541,0.0015316,725.97,654.59,1.0809,0.24766,5.35e6,116.46,5.6908,0.38204,0.38224,0.25068,0.003388,0.12797,0.078743,0.087569,-4.8848e-4,0,0,0,0,-0.0022822,0.010789,66.04,34.253,88.197,7.9692e-4,NaN,14.917,1011.8,340.34,0.049901,0.0072056
0.36433,56.499,96.39,228.25,96.393,228.77,-0.093856,1.1687e-5,0.093856,179.99,0.72953,15.421,28.61,-80.6,9.7921,0.66537,0,-0.018098,5.7765e-6,433.54,37.952,0.061374,0.0015312,724.71,652.91,1.0871,0.28335,6118558,112.26,7.5053,0.38482,0.38533,0.2502,0.0041742,0.13044,0.12985,0.14205,3.401e-4,0,0,0,0,-4.3595e-4,0.012342,66.04,34.253,87.692,0.0098466,NaN,14.888,1011.2,340.32,0.023449,0.007393
0.38778,64.123,101.8,224.97,101.81,225.54,-0.023388,2.2714e-5,0.023388,179.94,1.1058,16.073,28.61,-80.6,9.7921,0.62974,-1.3787e-8,-0.0064023,1.4693e-6,431.21,35.617,0.061252,0.001531,725,651.7,1.11,0.2993,6461601,109.91,8.4002,0.38618,0.38665,0.24997,0.0045681,0.13165,0.12286,0.13631,1.4267e-4,0,0,0,0,-4.8903e-5,0.013036,66.04,34.253,87.588,0.010351,NaN,14.873,1011,340.31,0.021865,0.0077191
0.40965,71.602,106.72,218.74,106.73,219.29,0.068481,4.0763e-5,0.068481,0.034105,1.4541,15.461,28.61,-80.6,9.7921,0.53764,-1.8742e-8,0.0045095,-1.0613e-5,429.88,34.289,0.061182,0.0015308,725.6,651,1.1297,0.31377,6772707,107.64,9.2581,0.38749,0.38784,0.24975,0.0049496,0.1328,0.1047,0.11813,-3.2773e-4,0,0,0,0,2.2077e-5,0.013665,66.04,34.253,87.581,0.0098312,NaN,14.858,1010.7,340.3,0.022936,0.008079
0.43258,79.821,111.72,211.78,111.74,212.23,0.19092,6.6964e-5,0.19092,0.020096,1.7943,13.733,28.61,-80.6,9.7921,0.39636,-1.5264e-8,0.014832,-2.4604e-5,428.61,33.026,0.061115,0.0015307,726.5,650.33,1.1534,0.3285,7089171,105.05,10.178,0.3889,0.38909,0.24951,0.0053624,0.13403,0.076942,0.08831,2.227e-5,0,0,0,0,2.1789e-4,0.014307,66.04,34.253,87.662,0.0065438,NaN,14.842,1010.4,340.29,0.027968,0.0083048
0.46055,90.344,117.61,206.29,117.63,206.53,0.37187,1.0287e-4,0.37187,0.015849,2.1335,10.052,28.61,-80.6,9.7921,0.15164,-1.0687e-8,0.023173,-2.1032e-5,427.18,31.59,0.061039,0.0015306,728.01,649.56,1.1879,0.34585,7461402,103.28,11.323,0.39064,0.39067,0.24921,0.0058813,0.13555,0.029265,0.033903,-3.0707e-5,0,0,0,0,4.7991e-4,0.015062,66.04,34.253,87.858,0.0020103,NaN,14.821,1010,340.28,0.041952,0.0086935
0.5025,107.12,126.18,190.2,126.21,190.23,0.68781,1.5455e-4,0.68781,0.012875,2.4155,3.1545,28.61,-80.6,9.7921,0.20237,0,-0.020843,4.4266e-7,425.27,29.683,0.060936,0.0015304,727.9,648.54,1.2017,0.37107,8001933,98.246,13.118,0.39336,0.39341,0.24876,0.0067029,0.1379,0.039165,0.047184,7.0053e-5,0,0,0,0,-3.3728e-4,0.01616,66.04,34.253,88.212,-0.00812,NaN,14.788,1009.4,340.26,0.040945,0.0090784
0.54345,124.6,133.93,175.4,133.95,175.4,1.0168,1.6646e-4,1.0168,0.0093798,2.4658,0.27846,28.61,-80.6,9.7921,0.3139,-5.0403e-8,-0.004257,-1.208e-5,423.1,27.508,0.060818,0.0015301,727.44,647.36,1.2126,0.39385,8489373,93.551,14.871,0.396,0.39612,0.24832,0.0075184,0.14017,0.061019,0.073977,-2.0266e-4,0,0,0,0,-1.249e-5,0.017151,66.04,34.253,88.405,-0.0163,NaN,14.753,1008.8,340.24,0.023151,0.0093254
0.5666,134.92,137.99,172.73,138.02,172.73,1.204,1.5795e-4,1.204,0.0075163,2.4662,0.58095,28.61,-80.6,9.7921,0.24577,-5.7688e-8,0.0062812,-3.9464e-5,421.45,25.863,0.060729,0.00153,727.93,646.46,1.2336,0.40581,8744620,92.747,15.838,0.39746,0.39753,0.24808,0.0079759,0.14141,0.047722,0.059115,2.5028e-4,0,0,0,0,2.5617e-5,0.017672,66.04,34.253,88.396,-0.010213,NaN,14.733,1008.4,340.23,0.027259,0.0097433
0.59386,147.47,142.68,168.44,142.7,168.47,1.4264,1.419e-4,1.4264,0.0056999,2.5193,3.4777,28.61,-80.6,9.792,0.09313,-5.877e-8,0.014349,-1.3045e-4,420.2,24.613,0.06066,0.0015298,728.92,645.77,1.259,0.41959,9038510,90.555,16.995,0.39921,0.39922,0.24779,0.0085299,0.14289,0.018024,0.022361,2.2404e-4,0,0,0,0,1.2506e-4,0.018271,66.04,34.253,88.289,0.012116,NaN,14.708,1008,340.21,0.040888,0.010414
0.63475,167.07,149.39,144.11,149.42,144.31,1.7786,1.7202e-4,1.7786,0.0055414,2.7594,7.475,28.61,-80.6,9.792,0.10701,-5.3885e-8,-0.012947,-6.2191e-5,418.58,22.989,0.06057,0.0015297,729.01,644.87,1.2741,0.43936,9459581,82.762,18.745,0.40183,0.40185,0.24736,0.0093778,0.1451,0.020746,0.026067,-3.2594e-4,0,0,0,0,-9.2867e-5,0.019131,66.04,34.253,88.072,0.05113,NaN,14.669,1007.3,340.19,0.05,0.010994
0.68475,192.16,156.46,126.87,156.49,127.15,2.2663,4.9338e-4,2.2663,0.012474,3.1866,8.4156,28.61,-80.6,9.792,0.15092,-9.92e-8,0.0022878,-5.8107e-5,416.56,20.968,0.060457,0.0015294,728.95,643.74,1.2903,0.46021,9901834,78.568,20.699,0.40476,0.40479,0.24689,0.010344,0.14753,0.029339,0.038206,-1.398e-4,0,0,0,0,2.6435e-6,0.020038,66.04,34.253,87.975,0.048134,NaN,14.619,1006.4,340.16,0.032714,0.011514
0.71746,209.17,160.64,118.93,160.67,119.06,2.6219,8.0972e-4,2.6219,0.017694,3.4264,5.4599,28.61,-80.6,9.792,0.044098,-8.4069e-8,0.010263,-1.8576e-4,414.82,19.231,0.060359,0.0015293,729.69,642.76,1.3162,0.47253,10162272,74.899,21.904,0.40658,0.40658,0.2466,0.010952,0.14903,0.0085552,0.011264,-2.9441e-4,0,0,0,0,5.0466e-5,0.020573,66.04,34.253,88.056,0.021977,NaN,14.586,1005.8,340.14,0.049072,0.01181
0.76653,235.5,166.35,103.96,166.39,103.96,3.1874,0.0012437,3.1874,0.022357,3.5743,0.89128,28.61,-80.6,9.792,0.097185,-2.7094e-8,-0.0051302,-1.0211e-4,413.15,17.565,0.060264,0.0015291,729.55,641.82,1.3284,0.48938,10517310,70.847,23.622,0.40916,0.40917,0.24619,0.011832,0.15113,0.018907,0.025331,1.5561e-4,0,0,0,0,-1.1759e-5,0.021305,66.04,34.253,88.21,-0.0059334,NaN,14.533,1004.8,340.11,0.043563,0.012058
0.8101,259.6,170.85,89.157,170.88,89.169,3.7007,0.0014787,3.7007,0.022895,3.6197,1.4718,28.61,-80.6,9.7919,0.056078,-1.6432e-8,0.0051937,-8.3659e-5,411.36,15.766,0.060161,0.0015289,729.92,640.78,1.3497,0.50264,10795159,65.33,25.025,0.41127,0.41127,0.24586,0.012566,0.15284,0.010909,0.014777,-4.2777e-4,0,0,0,0,1.1427e-5,0.02188,66.04,34.253,88.201,0.0249,NaN,14.486,1004,340.08,0.05,0.012271
0.8601,287.98,175.19,73.217,175.23,73.314,4.3068,0.0017605,4.3068,0.02342,3.7831,3.7587,28.61,-80.6,9.7919,0.034004,0,-0.0042735,-8.4875e-5,409.7,14.111,0.060066,0.0015287,730.2,639.83,1.3684,0.51547,11062463,60.47,26.428,0.41338,0.41339,0.24553,0.013313,0.15454,0.0066179,0.0087317,4.4849e-4,0,0,0,0,-7.357e-6,0.022437,66.04,34.253,88.104,0.042321,NaN,14.429,1003,340.04,0.05,0.012483
0.9101,317.02,178.79,61.287,178.84,61.356,4.941,0.0021413,4.941,0.02483,3.9452,2.9068,28.61,-80.6,9.7919,0.016139,4.9639e-8,-0.0017918,-7.4764e-5,408.18,12.592,0.059978,0.0015286,730.44,638.94,1.3855,0.52614,11282671,56.663,27.626,0.4152,0.4152,0.24525,0.013964,0.15599,0.0031422,0.0044621,-2.132e-5,0,0,0,0,-1.2416e-6,0.022899,66.04,34.253,88.052,0.01357,NaN,14.372,1001.9,340.01,0.05,0.013164
0.9601,346.6,181.8,49.663,181.85,49.728,5.6017,0.0024942,5.6017,0.025512,4.1028,2.5432,28.61,-80.6,9.7919,0.016817,8.074e-8,0.0022022,-2.5283e-8,406.84,11.247,0.059899,0.0015284,730.57,638.15,1.3994,0.53506,11464688,52.857,28.647,0.41675,0.41676,0.24501,0.014529,0.15722,0.003277,0.0050205,2.6911e-4,0,0,0,0,1.8141e-6,0.023285,66.04,34.253,88.061,0.013269,NaN,14.313,1000.9,339.97,0.05,0.01365
1.0101,376.62,184.24,38.452,184.29,38.46,6.2819,0.0028188,6.2819,0.025709,4.1843,0.79542,28.61,-80.6,9.7918,0.023228,9.0576e-8,-6.4731e-4,1.2243e-5,405.49,9.9021,0.059819,0.0015283,730.64,637.36,1.4126,0.5423,11610527,49.05,29.487,0.41805,0.41805,0.24481,0.015003,0.15823,0.0045299,0.0062102,2.248e-4,0,0,0,0,-1.5261e-7,0.023597,66.04,34.253,88.092,0.01084,NaN,14.254,999.79,339.94,0.05,0.014041
1.0601,407,186.13,27.565,186.18,27.579,6.9718,0.0031578,6.9718,0.025952,4.2334,0.88429,28.61,-80.6,9.7918,0.010113,6.6567e-8,0.0020925,3.1771e-4,404.15,8.557,0.05974,0.0015281,730.81,636.56,1.4272,0.54792,11721226,45.243,30.142,0.41907,0.41907,0.24466,0.01538,0.15903,0.0019725,0.0025515,3.9708e-4,0,0,0,0,1.5625e-6,0.023839,66.04,34.253,88.073,-0.011559,NaN,14.194,998.7,339.9,0.05,0.014868
1.1101,437.64,187.49,17.051,187.53,17.084,7.671,0.0033449,7.671,0.024984,4.2939,1.0561,28.61,-80.6,9.7918,0.0045847,5.5578e-8,-0.0020219,5.2366e-4,402.8,7.2119,0.059659,0.001528,730.91,635.75,1.441,0.55197,11798170,41.431,30.61,0.41981,0.41981,0.24455,0.015658,0.15961,8.9441e-4,8.605e-4,3.2745e-4,0,0,0,0,-1.4377e-6,0.024013,66.04,34.253,88.032,-0.022492,NaN,14.133,997.61,339.86,0.05,0.015127
1.1601,468.47,188.32,5.7936,188.37,5.8537,8.3797,0.003388,8.3797,0.023165,4.3477,0.83677,28.61,-80.6,9.7917,0.0088853,6.2994e-8,-0.0013512,-2.7618e-5,401.49,5.9009,0.05958,0.0015279,730.93,634.96,1.4532,0.55451,11842557,37.158,30.892,0.42028,0.42028,0.24447,0.015834,0.15997,0.001734,0.0021473,1.7286e-4,0,0,0,0,-6.3641e-7,0.02412,66.04,34.253,88,0.03132,NaN,14.072,996.5,339.83,0.05,0.015314
1.2101,499.39,188.61,-5.7501,188.66,5.756,9.097,0.00363,9.097,0.022863,4.3925,0.25935,28.61,-80.6,9.7917,0.0039798,6.2129e-8,4.1283e-4,3.8082e-5,400.46,4.8702,0.059518,0.0015277,730.98,634.34,1.4634,0.55542,11852000,32.593,30.971,0.42045,0.42045,0.24445,0.015898,0.1601,7.7664e-4,6.9708e-4,-3.5332e-4,0,0,0,0,5.9225e-8,0.024157,66.04,34.253,87.997,0.037376,NaN,14.011,995.4,339.79,0.05,0.015487
1.2601,530.3,188.33,-16.807,188.38,16.836,9.8168,0.0040747,9.8168,0.023782,4.3812,0.97617,28.61,-80.6,9.7917,0.019685,7.6793e-8,0.001429,1.1329e-4,399.67,4.0854,0.05947,0.0015277,730.87,633.86,1.469,0.55467,11826118,28.028,30.843,0.42031,0.42031,0.24447,0.015845,0.16,0.0038428,0.0055043,-4.3736e-4,0,0,0,0,7.1172e-7,0.024121,66.04,34.253,87.99,0.0036228,NaN,13.949,994.29,339.75,0.05,0.015681
1.3101,561.13,187.51,-27.476,187.56,27.479,10.531,0.0043178,10.531,0.023491,4.3443,0.37292,28.61,-80.6,9.7917,0.0082997,7.3596e-8,-0.0038027,4.6656e-4,398.89,3.3006,0.059423,0.0015276,730.9,633.38,1.4767,0.55232,11766247,23.463,30.517,0.41988,0.41988,0.24454,0.015682,0.15966,0.0016194,0.0020022,-4.8561e-4,0,0,0,0,-5.0837e-6,0.024016,66.04,34.253,87.931,-0.026651,NaN,13.888,993.19,339.72,0.05,0.015862
1.3601,591.78,186.17,-37.137,186.22,37.137,11.247,0.0043394,11.247,0.022107,4.3697,0.026356,28.61,-80.6,9.7916,0.029645,8.5045e-8,0.0021214,5.6869e-5,398.1,2.5158,0.059375,0.0015275,730.71,632.9,1.4811,0.54842,11673353,19.124,30.002,0.41916,0.41916,0.24464,0.015414,0.1591,0.0057854,0.0084394,4.778e-4,0,0,0,0,1.6051e-6,0.023844,66.04,34.253,87.921,-0.0086171,NaN,13.828,992.1,339.68,0.05,0.016074
1.4101,622.17,184.35,-44.795,184.4,44.845,11.96,0.0043012,11.96,0.020606,4.3162,2.1068,28.61,-80.6,9.7916,0.024422,5.9276e-8,-0.0017765,-2.5023e-5,397.45,1.861,0.059334,0.0015274,730.65,632.49,1.4863,0.54314,11551370,15.395,29.328,0.4182,0.4182,0.24479,0.015058,0.15835,0.0047633,0.0074697,3.6927e-4,0,0,0,0,-1.1478e-6,0.023612,66.04,34.253,87.966,0.040017,NaN,13.767,991.01,339.64,0.05,0.016276
1.4601,652.23,182.16,-51.396,182.21,51.436,12.659,0.00456,12.659,0.020639,4.2146,2.0169,28.61,-80.6,9.7916,0.015053,7.4633e-8,0.0025493,2.0885e-4,396.97,1.3861,0.059305,0.0015274,730.6,632.2,1.4901,0.53674,11405992,11.998,28.531,0.41705,0.41705,0.24496,0.014638,0.15745,0.0029336,0.0047206,-1.5227e-4,0,0,0,0,2.4209e-6,0.023331,66.04,34.253,87.952,0.0084356,NaN,13.708,989.93,339.61,0.05,0.016483
1.5101,681.9,179.65,-55.758,179.69,55.773,13.344,0.0047287,13.344,0.020303,4.144,1.2962,28.61,-80.6,9.7915,0.012576,7.9483e-8,-0.0022496,2.3684e-4,396.61,1.0203,0.059283,0.0015273,730.51,631.97,1.492,0.52939,11240696,9.4026,27.64,0.41576,0.41576,0.24516,0.014167,0.15643,0.002449,0.0031676,-1.0703e-4,0,0,0,0,-1.9383e-6,0.023009,66.04,34.253,87.904,-0.028812,NaN,13.649,988.87,339.57,0.05,0.016671
1.5601,711.15,176.92,-59.149,176.96,59.175,14.019,0.0046973,14.019,0.019198,4.0775,1.7433,28.61,-80.6,9.7915,0.0033276,9.0205e-8,-5.5725e-4,-3.8927e-5,396.33,0.7364,0.059265,0.0015273,730.45,631.8,1.4938,0.52141,11062462,7.1225,26.696,0.41439,0.41439,0.24537,0.013672,0.15534,6.4741e-4,8.774e-4,-5.3094e-5,0,0,0,0,-1.2263e-7,0.022659,66.04,34.253,87.883,0.012961,NaN,13.591,987.83,339.54,0.05,0.016863
1.6101,739.93,174.02,-60.62,174.07,60.652,14.679,0.0047637,14.679,0.018593,3.9785,1.9616,28.61,-80.6,9.7915,0.0015298,8.9626e-8,0.0013498,-6.4851e-4,396.12,0.5288,0.059252,0.0015273,730.35,631.67,1.4943,0.51294,10874110,5.5708,25.719,0.41296,0.41296,0.24559,0.013162,0.1542,2.974e-4,3.4832e-4,-3.4736e-4,0,0,0,0,7.4363e-7,0.022288,66.04,34.253,87.863,0.024955,NaN,13.534,986.8,339.5,0.05,0.017059
1.6601,768.23,171.05,-62.004,171.1,62.022,15.326,0.0049323,15.326,0.018439,3.905,1.4738,28.61,-80.6,9.7915,0.017046,7.4993e-8,7.2811e-4,-3.1558e-5,395.98,0.3954,0.059244,0.0015273,730.16,631.58,1.4927,0.50423,10681223,4.0592,24.742,0.41153,0.41153,0.24582,0.012656,0.15305,0.0033129,0.0052963,4.7557e-4,0,0,0,0,2.2395e-7,0.021908,66.04,34.253,87.855,0.0024827,NaN,13.478,985.79,339.47,0.05,0.017495
